data_link, bandwidth_capacity
"(1, 2)",4.814107682112712
"(3, 2)",4.814107682112712
"(8, 2)",4.814107682112712
"(4, 10)",4.814107682112712
"(7, 1)",4.814107682112712
"(3, 0)",4.814107682112712
"(2, 8)",4.814107682112712
"(9, 3)",4.814107682112712
"(6, 0)",4.814107682112712
"(2, 1)",4.814107682112712
"(3, 9)",4.814107682112712
"(0, 5)",4.814107682112712
"(1, 4)",4.814107682112712
"(5, 4)",4.814107682112712
"(3, 4)",4.814107682112712
"(2, 5)",4.814107682112712
"(1, 0)",4.814107682112712
"(10, 4)",4.814107682112712
"(0, 1)",4.814107682112712
"(0, 3)",4.814107682112712
"(11, 5)",4.814107682112712
"(4, 1)",4.814107682112712
"(4, 3)",4.814107682112712
"(5, 11)",4.814107682112712
"(0, 6)",4.814107682112712
"(5, 0)",4.814107682112712
"(1, 7)",4.814107682112712
"(4, 5)",4.814107682112712
"(2, 3)",4.814107682112712
"(5, 2)",4.814107682112712
