data_link, bandwidth_capacity
"(1, 2)",5.24715918239208
"(3, 2)",5.24715918239208
"(8, 2)",5.24715918239208
"(4, 10)",5.24715918239208
"(7, 1)",5.24715918239208
"(3, 0)",5.24715918239208
"(2, 8)",5.24715918239208
"(9, 3)",5.24715918239208
"(6, 0)",5.24715918239208
"(2, 1)",5.24715918239208
"(3, 9)",5.24715918239208
"(0, 5)",5.24715918239208
"(1, 4)",5.24715918239208
"(5, 4)",5.24715918239208
"(3, 4)",5.24715918239208
"(2, 5)",5.24715918239208
"(1, 0)",5.24715918239208
"(10, 4)",5.24715918239208
"(0, 1)",5.24715918239208
"(0, 3)",5.24715918239208
"(11, 5)",5.24715918239208
"(4, 1)",5.24715918239208
"(4, 3)",5.24715918239208
"(5, 11)",5.24715918239208
"(0, 6)",5.24715918239208
"(5, 0)",5.24715918239208
"(1, 7)",5.24715918239208
"(4, 5)",5.24715918239208
"(2, 3)",5.24715918239208
"(5, 2)",5.24715918239208
