data_link, bandwidth_capacity
"(1, 2)",4.953018099924007
"(3, 2)",4.953018099924007
"(8, 2)",4.953018099924007
"(4, 10)",4.953018099924007
"(7, 1)",4.953018099924007
"(3, 0)",4.953018099924007
"(2, 8)",4.953018099924007
"(9, 3)",4.953018099924007
"(6, 0)",4.953018099924007
"(2, 1)",4.953018099924007
"(3, 9)",4.953018099924007
"(0, 5)",4.953018099924007
"(1, 4)",4.953018099924007
"(5, 4)",4.953018099924007
"(3, 4)",4.953018099924007
"(2, 5)",4.953018099924007
"(1, 0)",4.953018099924007
"(10, 4)",4.953018099924007
"(0, 1)",4.953018099924007
"(0, 3)",4.953018099924007
"(11, 5)",4.953018099924007
"(4, 1)",4.953018099924007
"(4, 3)",4.953018099924007
"(5, 11)",4.953018099924007
"(0, 6)",4.953018099924007
"(5, 0)",4.953018099924007
"(1, 7)",4.953018099924007
"(4, 5)",4.953018099924007
"(2, 3)",4.953018099924007
"(5, 2)",4.953018099924007
