,valuation coefficient
0,12.63684323798584
1,10.997428630085379
2,8.228582583498552
3,195.6361215985822
4,26.14854713732366
5,10.652545732001474
6,186.871491550052
7,14.310767256766464
8,13.765941079967552
9,15.447964329688975
10,26.127516410216042
11,22.14687504600313
12,25.744097645010168
13,29.086009346746554
14,186.89617066105612
15,13.451591572886397
16,10.903306920940874
17,13.782971017498296
18,21.32110470563977
19,15.874773103823244
20,23.5008707652005
21,28.235814513929636
22,14.115985530487809
23,21.517266237312246
24,16.314775920730696
25,28.560800501144293
26,186.78754179706948
27,16.21009559027159
28,29.859578053031644
29,23.320487063305862
30,13.513655151233417
31,8.038036885668216
32,25.232758488087896
33,26.873652626021645
34,9.823871096431775
35,16.322869906941655
36,22.90760736156544
37,17.965197327524034
38,21.330880201646814
39,24.137021958206127
