,valuation coefficient
0,10.911593106993276
1,8.188851439052334
2,193.17052156674055
3,22.667373484389493
4,24.45288376695652
5,9.148123346936341
6,8.128781577777694
7,25.523182057705043
8,17.117828613896805
9,9.098544245273441
10,29.517430051610965
11,9.802842957315239
12,28.07738873115426
13,20.690979122681284
14,8.063250189969763
15,12.146717408030723
16,22.853468240165306
17,9.299941781669613
18,26.968563326164954
19,21.08846060871791
20,27.039432636186596
21,11.103974239784197
22,21.25090204814356
23,21.7236965985594
24,9.134122045749496
25,12.419353548712255
26,16.687766862018584
27,27.779095754886345
28,19.682658123318667
29,181.2506701859832
30,20.381830261313613
31,11.721005589774837
32,16.731402448531014
33,193.51563499629373
34,29.344146474899976
35,11.658522294898487
36,18.74594054647295
37,187.21590926546628
38,15.858422537967993
39,19.08719169034756
