data_link, bandwidth_capacity
"(1, 2)",5.166648475162485
"(3, 2)",5.166648475162485
"(8, 2)",5.166648475162485
"(4, 10)",5.166648475162485
"(7, 1)",5.166648475162485
"(3, 0)",5.166648475162485
"(2, 8)",5.166648475162485
"(9, 3)",5.166648475162485
"(6, 0)",5.166648475162485
"(2, 1)",5.166648475162485
"(3, 9)",5.166648475162485
"(0, 5)",5.166648475162485
"(1, 4)",5.166648475162485
"(5, 4)",5.166648475162485
"(3, 4)",5.166648475162485
"(2, 5)",5.166648475162485
"(1, 0)",5.166648475162485
"(10, 4)",5.166648475162485
"(0, 1)",5.166648475162485
"(0, 3)",5.166648475162485
"(11, 5)",5.166648475162485
"(4, 1)",5.166648475162485
"(4, 3)",5.166648475162485
"(5, 11)",5.166648475162485
"(0, 6)",5.166648475162485
"(5, 0)",5.166648475162485
"(1, 7)",5.166648475162485
"(4, 5)",5.166648475162485
"(2, 3)",5.166648475162485
"(5, 2)",5.166648475162485
