data_link, bandwidth_capacity
"(1, 2)",5.1177532766153115
"(3, 2)",5.1177532766153115
"(8, 2)",5.1177532766153115
"(4, 10)",5.1177532766153115
"(7, 1)",5.1177532766153115
"(3, 0)",5.1177532766153115
"(2, 8)",5.1177532766153115
"(9, 3)",5.1177532766153115
"(6, 0)",5.1177532766153115
"(2, 1)",5.1177532766153115
"(3, 9)",5.1177532766153115
"(0, 5)",5.1177532766153115
"(1, 4)",5.1177532766153115
"(5, 4)",5.1177532766153115
"(3, 4)",5.1177532766153115
"(2, 5)",5.1177532766153115
"(1, 0)",5.1177532766153115
"(10, 4)",5.1177532766153115
"(0, 1)",5.1177532766153115
"(0, 3)",5.1177532766153115
"(11, 5)",5.1177532766153115
"(4, 1)",5.1177532766153115
"(4, 3)",5.1177532766153115
"(5, 11)",5.1177532766153115
"(0, 6)",5.1177532766153115
"(5, 0)",5.1177532766153115
"(1, 7)",5.1177532766153115
"(4, 5)",5.1177532766153115
"(2, 3)",5.1177532766153115
"(5, 2)",5.1177532766153115
