,valuation coefficient
0,22.745595371223544
1,20.13298392307744
2,181.67879399710142
3,22.400687913756233
4,15.204628138708797
5,16.71726140537431
6,19.66597225990239
7,23.952976997369333
8,11.070926620639371
9,22.555077442221684
10,18.054609028989233
11,19.41783632701013
12,15.66670486945353
13,9.282631250318293
14,24.578459308672763
15,23.981198950579802
16,13.411322432623052
17,29.30843919261652
18,193.5909506009135
19,18.474907136211264
20,20.188420194240443
21,23.707664282962035
22,188.22233660516616
23,16.30962376813367
24,16.210173128154857
25,181.22401748575663
26,25.393004800446132
27,21.246473605855723
28,15.144736697356848
29,29.347318000502504
30,14.867001552225878
31,17.700479968279236
32,8.433028825907517
33,24.22647776691103
34,13.376017754241621
35,25.236287363255425
36,19.77156007162042
37,26.881093108795078
38,15.697874206195147
39,26.215047815884326
